20.000000   20.000000   
19.500000   0.500000    
0.500000    0.500000    
1.500000    0.500000    
2.500000    0.500000    
3.500000    0.500000    
4.500000    0.500000    
5.500000    0.500000    
6.500000    0.500000    
7.500000    0.500000    
8.500000    0.500000    
9.500000    0.500000    
10.500000   0.500000    
11.500000   0.500000    
12.500000   0.500000    
13.500000   0.500000    
14.500000   0.500000    
15.500000   0.500000    
16.500000   0.500000    
17.500000   0.500000    
18.500000   0.500000    
19.500000   1.500000    
0.500000    1.500000    
1.500000    1.500000    
2.500000    1.500000    
3.500000    1.500000    
4.500000    1.500000    
5.500000    1.500000    
6.500000    1.500000    
7.500000    1.500000    
8.500000    1.500000    
9.500000    1.500000    
10.500000   1.500000    
11.500000   1.500000    
12.500000   1.500000    
13.500000   1.500000    
14.500000   1.500000    
15.500000   1.500000    
16.500000   1.500000    
17.500000   1.500000    
18.500000   1.500000    
19.500000   2.500000    
0.500000    2.500000    
1.500000    2.500000    
2.500000    2.500000    
3.500000    2.500000    
4.500000    2.500000    
5.500000    2.500000    
6.500000    2.500000    
7.500000    2.500000    
8.500000    2.500000    
9.500000    2.500000    
10.500000   2.500000    
11.500000   2.500000    
12.500000   2.500000    
13.500000   2.500000    
14.500000   2.500000    
15.500000   2.500000    
16.500000   2.500000    
17.500000   2.500000    
18.500000   2.500000    
19.500000   3.500000    
0.500000    3.500000    
1.500000    3.500000    
2.500000    3.500000    
3.500000    3.500000    
4.500000    3.500000    
5.500000    3.500000    
6.500000    3.500000    
7.500000    3.500000    
8.500000    3.500000    
9.500000    3.500000    
10.500000   3.500000    
11.500000   3.500000    
12.500000   3.500000    
13.500000   3.500000    
14.500000   3.500000    
15.500000   3.500000    
16.500000   3.500000    
17.500000   3.500000    
18.500000   3.500000    
19.500000   4.500000    
0.500000    4.500000    
1.500000    4.500000    
2.500000    4.500000    
3.500000    4.500000    
4.500000    4.500000    
5.500000    4.500000    
6.500000    4.500000    
7.500000    4.500000    
8.500000    4.500000    
9.500000    4.500000    
10.500000   4.500000    
11.500000   4.500000    
12.500000   4.500000    
13.500000   4.500000    
14.500000   4.500000    
15.500000   4.500000    
16.500000   4.500000    
17.500000   4.500000    
18.500000   4.500000    
19.500000   5.500000    
0.500000    5.500000    
1.500000    5.500000    
2.500000    5.500000    
3.500000    5.500000    
4.500000    5.500000    
5.500000    5.500000    
6.500000    5.500000    
7.500000    5.500000    
8.500000    5.500000    
9.500000    5.500000    
10.500000   5.500000    
11.500000   5.500000    
12.500000   5.500000    
13.500000   5.500000    
14.500000   5.500000    
15.500000   5.500000    
16.500000   5.500000    
17.500000   5.500000    
18.500000   5.500000    
19.500000   6.500000    
0.500000    6.500000    
1.500000    6.500000    
2.500000    6.500000    
3.500000    6.500000    
4.500000    6.500000    
5.500000    6.500000    
6.500000    6.500000    
7.500000    6.500000    
8.500000    6.500000    
9.500000    6.500000    
10.500000   6.500000    
11.500000   6.500000    
12.500000   6.500000    
13.500000   6.500000    
14.500000   6.500000    
15.500000   6.500000    
16.500000   6.500000    
17.500000   6.500000    
18.500000   6.500000    
19.500000   7.500000    
0.500000    7.500000    
1.500000    7.500000    
2.500000    7.500000    
3.500000    7.500000    
4.500000    7.500000    
5.500000    7.500000    
6.500000    7.500000    
7.500000    7.500000    
8.500000    7.500000    
9.500000    7.500000    
10.500000   7.500000    
11.500000   7.500000    
12.500000   7.500000    
13.500000   7.500000    
14.500000   7.500000    
15.500000   7.500000    
16.500000   7.500000    
17.500000   7.500000    
18.500000   7.500000    
19.500000   8.500000    
0.500000    8.500000    
1.500000    8.500000    
2.500000    8.500000    
3.500000    8.500000    
4.500000    8.500000    
5.500000    8.500000    
6.500000    8.500000    
7.500000    8.500000    
8.500000    8.500000    
9.500000    8.500000    
10.500000   8.500000    
11.500000   8.500000    
12.500000   8.500000    
13.500000   8.500000    
14.500000   8.500000    
15.500000   8.500000    
16.500000   8.500000    
17.500000   8.500000    
18.500000   8.500000    
19.500000   9.500000    
0.500000    9.500000    
1.500000    9.500000    
2.500000    9.500000    
3.500000    9.500000    
4.500000    9.500000    
5.500000    9.500000    
6.500000    9.500000    
7.500000    9.500000    
8.500000    9.500000    
9.500000    9.500000    
10.500000   9.500000    
11.500000   9.500000    
12.500000   9.500000    
13.500000   9.500000    
14.500000   9.500000    
15.500000   9.500000    
16.500000   9.500000    
17.500000   9.500000    
18.500000   9.500000    
19.500000   10.500000   
0.500000    10.500000   
1.500000    10.500000   
2.500000    10.500000   
3.500000    10.500000   
4.500000    10.500000   
5.500000    10.500000   
6.500000    10.500000   
7.500000    10.500000   
8.500000    10.500000   
9.500000    10.500000   
10.500000   10.500000   
11.500000   10.500000   
12.500000   10.500000   
13.500000   10.500000   
14.500000   10.500000   
15.500000   10.500000   
16.500000   10.500000   
17.500000   10.500000   
18.500000   10.500000   
19.500000   11.500000   
0.500000    11.500000   
1.500000    11.500000   
2.500000    11.500000   
3.500000    11.500000   
4.500000    11.500000   
5.500000    11.500000   
6.500000    11.500000   
7.500000    11.500000   
8.500000    11.500000   
9.500000    11.500000   
10.500000   11.500000   
11.500000   11.500000   
12.500000   11.500000   
13.500000   11.500000   
14.500000   11.500000   
15.500000   11.500000   
16.500000   11.500000   
17.500000   11.500000   
18.500000   11.500000   
19.500000   12.500000   
0.500000    12.500000   
1.500000    12.500000   
2.500000    12.500000   
3.500000    12.500000   
4.500000    12.500000   
5.500000    12.500000   
6.500000    12.500000   
7.500000    12.500000   
8.500000    12.500000   
9.500000    12.500000   
10.500000   12.500000   
11.500000   12.500000   
12.500000   12.500000   
13.500000   12.500000   
14.500000   12.500000   
15.500000   12.500000   
16.500000   12.500000   
17.500000   12.500000   
18.500000   12.500000   
19.500000   13.500000   
0.500000    13.500000   
1.500000    13.500000   
2.500000    13.500000   
3.500000    13.500000   
4.500000    13.500000   
5.500000    13.500000   
6.500000    13.500000   
7.500000    13.500000   
8.500000    13.500000   
9.500000    13.500000   
10.500000   13.500000   
11.500000   13.500000   
12.500000   13.500000   
13.500000   13.500000   
14.500000   13.500000   
15.500000   13.500000   
16.500000   13.500000   
17.500000   13.500000   
18.500000   13.500000   
19.500000   14.500000   
0.500000    14.500000   
1.500000    14.500000   
2.500000    14.500000   
3.500000    14.500000   
4.500000    14.500000   
5.500000    14.500000   
6.500000    14.500000   
7.500000    14.500000   
8.500000    14.500000   
9.500000    14.500000   
10.500000   14.500000   
11.500000   14.500000   
12.500000   14.500000   
13.500000   14.500000   
14.500000   14.500000   
15.500000   14.500000   
16.500000   14.500000   
17.500000   14.500000   
18.500000   14.500000   
19.500000   15.500000   
0.500000    15.500000   
1.500000    15.500000   
2.500000    15.500000   
3.500000    15.500000   
4.500000    15.500000   
5.500000    15.500000   
6.500000    15.500000   
7.500000    15.500000   
8.500000    15.500000   
9.500000    15.500000   
10.500000   15.500000   
11.500000   15.500000   
12.500000   15.500000   
13.500000   15.500000   
14.500000   15.500000   
15.500000   15.500000   
16.500000   15.500000   
17.500000   15.500000   
18.500000   15.500000   
19.500000   16.500000   
0.500000    16.500000   
1.500000    16.500000   
2.500000    16.500000   
3.500000    16.500000   
4.500000    16.500000   
5.500000    16.500000   
6.500000    16.500000   
7.500000    16.500000   
8.500000    16.500000   
9.500000    16.500000   
10.500000   16.500000   
11.500000   16.500000   
12.500000   16.500000   
13.500000   16.500000   
14.500000   16.500000   
15.500000   16.500000   
16.500000   16.500000   
17.500000   16.500000   
18.500000   16.500000   
19.500000   17.500000   
0.500000    17.500000   
1.500000    17.500000   
2.500000    17.500000   
3.500000    17.500000   
4.500000    17.500000   
5.500000    17.500000   
6.500000    17.500000   
7.500000    17.500000   
8.500000    17.500000   
9.500000    17.500000   
10.500000   17.500000   
11.500000   17.500000   
12.500000   17.500000   
13.500000   17.500000   
14.500000   17.500000   
15.500000   17.500000   
16.500000   17.500000   
17.500000   17.500000   
18.500000   17.500000   
19.500000   18.500000   
0.500000    18.500000   
1.500000    18.500000   
2.500000    18.500000   
3.500000    18.500000   
4.500000    18.500000   
5.500000    18.500000   
6.500000    18.500000   
7.500000    18.500000   
8.500000    18.500000   
9.500000    18.500000   
10.500000   18.500000   
11.500000   18.500000   
12.500000   18.500000   
13.500000   18.500000   
14.500000   18.500000   
15.500000   18.500000   
16.500000   18.500000   
17.500000   18.500000   
18.500000   18.500000   
19.500000   19.500000   
0.500000    19.500000   
1.500000    19.500000   
2.500000    19.500000   
3.500000    19.500000   
4.500000    19.500000   
5.500000    19.500000   
6.500000    19.500000   
7.500000    19.500000   
8.500000    19.500000   
9.500000    19.500000   
10.500000   19.500000   
11.500000   19.500000   
12.500000   19.500000   
13.500000   19.500000   
14.500000   19.500000   
15.500000   19.500000   
16.500000   19.500000   
17.500000   19.500000   
18.500000   19.500000   
